id,date,professor_name_raw,department,course_name,term,comment_text,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,clean_department,clean_comment_text,professor_name,grading_status,attendance_status,clean_tokens_list,simple_label,simple_score,bert_label,bert_score
3814,2024-07-13T02:29:31,میلاد طهماسبی,مکانیک,نقشه کشی صنعتی ۲,بهمن 1401,به حضور سر کلاساشون خیلی اهمیت میدن و اگه دیر برسید ممکنه از کلاس جا بمونید در کلاساشون ۱۰ دقیقه زنگ استراحت دارند و به تکالیف خیلی اهمیت میدن,8.0,9.0,10.0,10.0,10.0,9.0,مکانیک,به حضور سر کلاساشون خیلی اهمیت میدن و اگه دیر برسید ممکنه از کلاس جا بمونید در کلاساشون ۱۰ دقیقه زنگ استراحت دارند و به تکالیف خیلی اهمیت میدن,میلاد طهماسبی,آسان,سخت‌گیر,"['حضور', 'سر', 'کلاساشون', 'اهمیت', 'میدن', 'اگه', 'دیر', 'برسید', 'ممکنه', 'کلاس', 'بمونید', 'کلاساشون', '۱۰', 'دقیقه', 'زنگ', 'استراحت', 'تکالیف', 'اهمیت', 'میدن']",Neutral,0,Positive,0.9542310833930969
3815,2024-07-13T02:29:35,مجید سیاوشی,مکانیک,مکانیک سیالات ۱,بهمن 1401,سر کلاس تدریس جزوه محوری دارند و فایل‌های آموزشی در ال ام اس دارند برای یادگیری مکملی، سوال‌های  سختی در امتحان می‌دهند به طوری که برای گرفتن نمره خوب باید سوالات بیشتر حل کنید ولی تدریس ایشون خوبه,10.0,10.0,10.0,10.0,10.0,10.0,مکانیک,سر کلاس تدریس جزوه محوری دارند و فایل های اموزشی در ال ام اس دارند برای یادگیری مکملی، سوال های سختی در امتحان می دهند به طوری که برای گرفتن نمره خوب باید سوالات بیشتر حل کنید ولی تدریس ایشون خوبه,مجید سیاوشی,منصفانه,سخت‌گیر,"['سر', 'کلاس', 'تدریس', 'جزوه', 'محوری', 'فایل\u200cهای', 'آموزشی', 'ال\u200cام', 'اس', 'یادگیری', 'مکملی', '،', 'سوال\u200cهای', 'سختی', 'امتحان', 'طوری', 'گرفتن', 'نمره', 'سوالات', 'تدریس', 'ایشون', 'خوبه']",Neutral,0,Positive,0.49840956926345825
3816,2024-07-13T02:29:40,محمد ریاحی,مکانیک,علم مواد,بهمن 1401,مطالب مفیدی با ایشون یاد می گیرید کوئیز های یهویی می گیرند از مطالب تدریس شده در جلسات قبلی,10.0,10.0,9.0,10.0,9.0,10.0,مکانیک,مطالب مفیدی با ایشون یاد می گیرید کوئیز های یهویی می گیرند از مطالب تدریس شده در جلسات قبلی,محمد ریاحی,منصفانه,سخت‌گیر,"['مطالب', 'مفیدی', 'ایشون', 'یاد', 'می\u200cگیرید', 'کوئیز\u200cهای', 'یهویی', 'می\u200cگیرند', 'مطالب', 'تدریس', 'جلسات', 'قبلی']",Neutral,0,Positive,0.653877854347229
3817,2024-07-13T02:29:59,شاهرخ شاه حسینی,مهندسی شیمی,انتقال حرارت ۱,بهمن ۴۰۲,"تا میانترم خوب درس میدن و به سر فصل ها میرسن اما برای پایانترم ۳ فصل سنگین رو تقریبا در ۶ یا ۷ جلسه تموم کردن جوری که تقریبا کسی نمیفهمید اصلا سر چه کلاسی نشسته.
امتحانات به شدت سخت بعضی از سوالات رو تو هیچ منبعی نمی دیدید حتی خودشون هم گفتن تو ماشین طرح میکنن خلاصه جواب نداشت سوالاش.
اگر به فکر انصراف یا تغییر رشته هستید و شک دارید ایشون میتونن مطمئن کنن شما رو",2.0,10.0,10.0,10.0,3.0,3.0,مهندسی شیمی,تا میانترم خوب درس میدن و به سر فصل ها میرسن اما برای پایانترم ۳ فصل سنگین رو تقریبا در ۶ یا ۷ جلسه تموم کردن جوری که تقریبا کسی نمیفهمید اصلا سر چه کلاسی نشسته. امتحانات به شدت سخت بعضی از سوالات رو تو هیچ منبعی نمی دیدید حتی خودشون هم گفتن تو ماشین طرح میکنن خلاصه جواب نداشت سوالاش. اگر به فکر انصراف یا تغییر رشته هستید و شک دارید ایشون میتونن مطمئن کنن شما رو,شاهرخ شاه حسینی,سخت‌گیر,آزاد,"['میانترم', 'درس', 'میدن', 'سر', 'فصل\u200cها', 'میرسن', 'پایانترم', '۳', 'فصل', 'سنگین', 'تقریبا', '۶', '۷', 'جلسه', 'تموم', 'جوری', 'تقریبا', 'نمی\u200cفهمید', 'اصلا', 'سر', 'کلاسی', 'نشسته', '.', 'امتحانات', 'شدت', 'سخت', 'سوالات', 'منبعی', 'نمی\u200cدیدید', 'خودشون', 'گفتن', 'ماشین', 'طرح', 'میکنن', 'خلاصه', 'جواب', 'نداشت', 'سوالاش', '.', 'انصراف', 'رشته', 'هستید', 'شک', 'دارید', 'ایشون', 'میتونن', 'مطمئن', 'کنن']",Neutral,0,Neutral,0.0
3818,2024-07-13T02:30:02,محمد صالح جوادی سبدانی,معارف,اندیشه 1,بهمن 1402,چیزی اضافه ایی نیست,10.0,10.0,10.0,10.0,10.0,10.0,معارف,چیزی اضافه ایی نیست,محمد صالح جوادی سبدانی,آسان,سخت‌گیر,"['اضافه', 'ایی']",Neutral,0,Negative,-0.6018742322921753
3819,2024-07-13T02:30:08,امین بازیاری,مهندسی شیمی,موازنه انرژی و مواد,بهمن1403,سطح امتحان اصلا قابل مقایسه با سطحی که تدریس کردند نیست درحین تدریس کاملا مطالب رو میشه متوجه شده و حتی قبل امتحان هم خودشون گفتند که جزورو برای امتحان بخونید کافیه ولی اصلا قابل قیاس باهم نبودند و واقعا با تسلط کامل هم روی جزوه بازهم از ۳ سوال شاید فقط بشه ۱ یا یکی و نصفی رو حل کرد و حتی در آخر هم نمره خوبی نمیشه ازشون گرفت...,9.0,9.0,9.0,5.0,3.0,9.0,مهندسی شیمی,سطح امتحان اصلا قابل مقایسه با سطحی که تدریس کردند نیست درحین تدریس کاملا مطالب رو میشه متوجه شده و حتی قبل امتحان هم خودشون گفتند که جزورو برای امتحان بخونید کافیه ولی اصلا قابل قیاس باهم نبودند و واقعا با تسلط کامل هم روی جزوه بازهم از ۳ سوال شاید فقط بشه ۱ یا یکی و نصفی رو حل کرد و حتی در اخر هم نمره خوبی نمیشه ازشون گرفت...,محمد امین بازیاری,سخت‌گیر,آزاد,"['سطح', 'امتحان', 'اصلا', 'قابل\u200cمقایسه', 'سطحی', 'تدریس', 'درحین', 'تدریس', 'مطالب', 'میشه', 'متوجه', 'امتحان', 'خودشون', 'گفتند', 'جزورو', 'امتحان', 'بخونید', 'کافیه', 'اصلا', 'قیاس', 'باهم', 'نبودند', 'واقعا', 'تسلط', 'جزوه', 'بازهم', '۳', 'سوال', 'بشه', '۱', 'نصفی', 'آخر', 'نمره', 'نمیشه', 'ازشون', '…']",Neutral,0,Negative,-0.6154575943946838
3820,2024-07-13T08:34:48,شجاعی فرد,مکانیک,انتقال حرارت,,,,,,,,,مکانیک,,محمد حسن شجاعی فرد,نامشخص,نامشخص,[],Neutral,0,Neutral,0.0
3821,2024-07-13T08:35:36,برهان بیگ زاده,مکانیک,کنترل اتوماتیک,,,,,,,,,مکانیک,,برهان بیگ زاده,نامشخص,نامشخص,[],Neutral,0,Neutral,0.0
3822,2024-07-13T08:36:24,روح الله طالبی,مکانیک,طراحی اجزا ۲,,,,,,,,,مکانیک,,روح الله طالبی توتی,نامشخص,نامشخص,[],Neutral,0,Neutral,0.0
3823,2024-07-13T08:39:12,ساسان آسیایی,مکانیک,دینامیک ماشین,بهمن ۱۴۰۲,"خیلی ادای استاد های پایه رو در میاره و کلی وعده میده جلسه اول که من حتی میانگینم ۱۶.۵ هم باشه برام مهم نیست. ولی فقط دروغ میگه. همه چیزش هم دست تی ای اش بود. طرح سوال، تصحیح و نمره. تی ای هاش نسبتا خوب بودن و راه میومدن تا حدودی. حالا از نظر اخلاقی تی ای اصلی اصلا تعریفی نداشت.
در آخر هم نمره خودتون رو میدن",10.0,1.0,5.0,1.0,1.0,9.0,مکانیک,خیلی ادای استاد های پایه رو در میاره و کلی وعده میده جلسه اول که من حتی میانگینم ۱۶.۵ هم باشه برام مهم نیست. ولی فقط دروغ میگه. همه چیزش هم دست تی ای اش بود. طرح سوال، تصحیح و نمره. تی ای هاش نسبتا خوب بودن و راه میومدن تا حدودی. حالا از نظر اخلاقی تی ای اصلی اصلا تعریفی نداشت. در اخر هم نمره خودتون رو میدن,ساسان اسیایی,منصفانه,آزاد,"['ادای', 'استاد\u200cهای', 'پایه', 'میاره', 'وعده', 'میده', 'جلسه', 'میانگینم', '۱۶', '٫', '۵', 'باشه', 'برام', '.', 'دروغ', 'میگه', '.', 'چیزش', 'هم\u200cدست', 'تی\u200cای', '.', 'طرح', 'سوال', '،', 'تصحیح', 'نمره', '.', 'تی\u200cای', 'هاش', 'نسبتا', 'میومدن', 'حدودی', '.', 'اخلاقی', 'تی\u200cای', 'اصلی', 'اصلا', 'تعریفی', 'نداشت', '.', 'آخر', 'نمره', 'خودتون', 'میدن']",Neutral,0,Neutral,0.0
3824,2024-07-13T08:39:28,میرسعید صفی زاده,مکانیک,مقاومت مصالح ۲,بهمن ۱۴۰۲,"استاد خوب و خوش برخوردی هستن. یکم زیاد شوخی میکنن و ممکنه یه سری خوششون نیاد. تدریسشون اوکیه. یه میانترم میگیرن و یه پایان ترم. مباحث حذفی هستن. طی ترم کلا ۳,۴ بار حضور غیاب میکنن و اگه از اسمتون رد بشن هیچ اتفاقی نمیتونه باعث بشه که حضورتون رو بزنن. خودشون ادعا کردن که توی نمودار بردن نمره تاثیر داره ولی بعید میدونم. تی ایش هم خوب بود نسبتا و سر تمارین و کوییز خیلی راه اومد. امتحان رو به شدت سخت تصحیح میکنن به طوری که از هرجا غلط باشه تا تهش رو خط میزنن ولی تهش شیفت میدن",10.0,10.0,10.0,10.0,10.0,10.0,مکانیک,"استاد خوب و خوش برخوردی هستن. یکم زیاد شوخی میکنن و ممکنه یه سری خوششون نیاد. تدریسشون اوکیه. یه میانترم میگیرن و یه پایان ترم. مباحث حذفی هستن. طی ترم کلا ۳,۴ بار حضور غیاب میکنن و اگه از اسمتون رد بشن هیچ اتفاقی نمیتونه باعث بشه که حضورتون رو بزنن. خودشون ادعا کردن که توی نمودار بردن نمره تاثیر داره ولی بعید میدونم. تی ایش هم خوب بود نسبتا و سر تمارین و کوییز خیلی راه اومد. امتحان رو به شدت سخت تصحیح میکنن به طوری که از هرجا غلط باشه تا تهش رو خط میزنن ولی تهش شیفت میدن",میرسعید صفی زاده,منصفانه,سخت‌گیر,"['استاد', 'خوش', 'برخوردی', 'هستن', '.', 'یکم', 'شوخی', 'میکنن', 'ممکنه', 'یه', 'سری', 'خوششون', 'نیاد', '.', 'تدریسشون', 'اوکیه', '.', 'یه', 'میانترم', 'میگیرن', 'یه', 'پایان', 'ترم', '.', 'مباحث', 'حذفی', 'هستن', '.', 'ترم', 'کلا', '۳', ',', '۴', 'حضور', 'غیاب', 'میکنن', 'اگه', 'اسمتون', 'رد', 'بشن', 'اتفاقی', 'نمیتونه', 'بشه', 'حضورتون', 'بزنن', '.', 'خودشون', 'ادعا', 'توی', 'نمودار', 'بردن', 'نمره', 'تاثیر', 'داره', 'بعید', 'میدونم', '.', 'تی', 'ایش', 'نسبتا', 'سر', 'تمارین', 'کوییز', 'اومد', '.', 'امتحان', 'شدت', 'سخت', 'تصحیح', 'میکنن', 'طوری', 'هرجا', 'غلط', 'باشه', 'تهش', 'خط', 'میزنن', 'تهش', 'شیفت', 'میدن']",Neutral,0,Positive,0.9369171261787415
3825,2024-07-13T08:39:36,سمانه مشهدی,ریاضی,ریاضی ۲,بهمن1403,اگر سر کلاس ها به توضیحاتشون گوش داده شه میتونید نمره خوبی ازشون بگیرید چون نکاتی که سر کلاس توضیح میدهند نه چیزی اضافه تر هست نه چیزی کمتر همون در سطح امتحان هست و واقعا تدریس خیلی خوبی دارند شرکت در حل تکالیف هم تاثیر مهمی داره،حضور غیاب براشون مهم نیست اما چهره ها خوب به یادشون میمونه و تاثیر زیادی رو نمره ای که میدهند داره و آخرین جلسه هم یه حضور غیاب ارفاقی انجام می‌دهند.,10.0,10.0,10.0,10.0,9.0,7.0,ریاضی,اگر سر کلاس ها به توضیحاتشون گوش داده شه میتونید نمره خوبی ازشون بگیرید چون نکاتی که سر کلاس توضیح میدهند نه چیزی اضافه تر هست نه چیزی کمتر همون در سطح امتحان هست و واقعا تدریس خیلی خوبی دارند شرکت در حل تکالیف هم تاثیر مهمی داره،حضور غیاب براشون مهم نیست اما چهره ها خوب به یادشون میمونه و تاثیر زیادی رو نمره ای که میدهند داره و اخرین جلسه هم یه حضور غیاب ارفاقی انجام می دهند.,سمانه مشهدی,منصفانه,آزاد,"['سر', 'کلاس\u200cها', 'توضیحاتشون', 'گوش\u200cداده', 'شه', 'میتونید', 'نمره', 'ازشون', 'بگیرید', 'نکاتی', 'سر', 'کلاس', 'توضیح', 'اضافه\u200cتر', 'هست', 'کمتر', 'همون', 'سطح', 'امتحان', 'هست', 'واقعا', 'تدریس', 'شرکت', 'تکالیف', 'تاثیر', 'مهمی', 'داره', '،', 'حضور', 'غیاب', 'براشون', 'چهره\u200cها', 'یادشون', 'میمونه', 'تاثیر', 'نمره\u200cای', 'داره', 'جلسه', 'یه', 'حضور', 'غیاب', 'ارفاقی', 'انجام', '.']",Neutral,0,Positive,0.9734055995941162
