id,date,professor_name_raw,department,course_name,grading_status_raw,attendance_status_raw,term,comment_text,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6
4178,2025-01-31T11:21:29,مجتبی استوار,معارف,انقلاب اسلامی,دست باز و با ارفاق,حضور مهم است و تاثیر مستقیم دارد,مهر ۴۰۳,خیلی استاد خوب و خوش صحبت و با دانشی هستند و کلاس هایشان اصلا خسته کننده نبود,10.0,10.0,10.0,10.0,10.0,10.0
4179,2025-01-31T11:21:43,محمد باقر قائمی,ریاضی,معادلات دیفرانسیل,دست باز و با ارفاق,حضور و غیاب نمی کند,مهر 1403,ترمای پیشو نمیدونم اما این ترم خیلی با ارفاق نمره دادن. TA شون خیلی انسان شریف و محترمی بودن چه از لحاظ نمره ای چه درسی خیلی به بچه ها کمک کردن. الویت اول نه ولی میتونید به عنوان الویت دو یا سه بهشون فکر کنید.,5.0,8.0,4.0,8.0,10.0,10.0
4180,2025-01-31T11:22:17,دکتر مجتبی استوار,معارف,انقلاب اسلامی ایران,دست باز و با ارفاق,حضور مهم است و تاثیر مستقیم دارد,مهر ۱۴۰۳,بهترین استاد معارف هست و بسیار آدم با سواد و آگاه و دردمندی هستند. روند کلاس اینجوریه که اولش بچه ها کتاب یا فیلم و هرچیزی که دیدن رو تو کلاس یه توضیحی دربارش میدن که امتیاز داره اینکار و تو طول ترم ارائه باید با گروهتون بدید که موضوعش رو بهتون میدند  و امتحان پایانی هم تستی بود و یه فایل پاورپوینت از کتاب بود که ساده  بودمتنش اصلا از دستش ندید این کلاس رو,10.0,10.0,10.0,10.0,10.0,10.0
4181,2025-01-31T11:23:33,دکتر مجیدیان,ریاضی,محاسبات,منصفانه و هرچی خودت بگیری,حضور مهم نیست اما تاثیر مثبت دارد,مهر۴۰۳,تدریس استاد مقداری حوصله سر بره و توی ی ساعتو نیم کلا دوتا سوال حل میکنن و تمرکز میزارن روی فهم دانشجو . میانترم رو خیلی دست بالا صحیح کردن ولی پایانترم کمی سختگیرانه تر بود. در نهایت نمره خودتون رو میدن. رندوم گاهی حضور غیاب کردن و کسایی ک خیلی غیبت خوردن گفتن حذف کنن ولی با کسایی ک باهاشون صحبت کردن کنار اومدن بابت حضور غیاب. در نهایت اونقدر هم بد نیستن,8.0,8.0,5.0,7.0,9.0,10.0
4182,2025-01-31T11:23:48,میرشفیعی,مهندسی شیمی,ترمودینامیک 1,منصفانه و هرچی خودت بگیری,حضور مهم است و تاثیر مستقیم دارد,مهر1403,خیلی دقیق و ریز نمره میدن هیچ ارفاقیام نمی کنن یه نفر ۲۰ شد ولی بیشتر نمره ها از ۱۴ تا ۱۷ بود ‌درواقع میان ترم و خراب کنید با پایان ترم جبران نمیشه,10.0,10.0,10.0,10.0,9.0,10.0
4183,2025-01-31T11:24:14,مقبلی,مهندسی شیمی,اصول مهندسی پلیمر,دست باز و با ارفاق,حضور و غیاب نمی کند,مهر ۴۰۳,حضور غیاب نمیکنن . میانترم ۷ نمره ک تستی و سخت بود خیلی مفهومی بود و فراتر از جزوه اما خوب و به گفته خودشون با ارفاق تصحیح شد. ۱۳ نمره پایانترم جزوه باز ک سوالات مفهومی و تحلیلی و تشریحی و یک مسئله داشت. ۳ نمره هم پروژه خیلی راحت باید در مورد موضوعات داده شده فیلم غیر فارسی پیدا میکردیم. در نهایت هم خوب بود میشه نمره بالا گرفت,8.0,10.0,10.0,10.0,10.0,9.0
4184,2025-01-31T11:24:24,حمید مدرسی,معارف,تفسیر نهج‌البلاغه,نمره خوبی نمیشه ازشون گرفت,حضور مهم است و تاثیر مستقیم دارد,مهر ۱۴۰۳,"روی تایم حضور حساس نیستند.
امتحان تشریحی داشت و با جزئیات کتاب
نمره خوبی ندادند.",5.0,8.0,6.0,7.0,10.0,10.0
4185,2025-01-31T11:25:03,سعید رهبری شمیرانی,معارف,دانش خانواده و جمعیت,دست باز و با ارفاق,حضور مهم است و تاثیر مستقیم دارد,مهر 1403,"کلاس حداقل برای پسرا که کلاس خوبی بود و نکات بدی هم مطرح نشد
استاد تلاش دارن تا کاملا بیطرفانه و در وهله اول انسانی به قضیه نگاه کنن تا اینکه بخوان عقاید خودشونو تحمیل کنن که همچین چیزی بین اساتید معارف غنیمته
البته طبیعتا پیش فرض های خودشونم دارن و کاملا هم بیطرف نیستن اما کلاس پویایی دارن و هر کس میتونه نظرشو با احترام بیان کنه و ایشون هم کاملا استقبال میکنن
برای نمره دهی هم سخت گیر نیستن، حضورغیاب هم واسه حذف نشدن مهمه
فعالیت کلاسی هم نمره اضافی داره
یه سری سوال هم تو طول ترم میدن که نظر شخصی خودتونو جلسه بعد بنویسید و بهشون بدید",9.0,10.0,10.0,9.0,9.0,10.0
4186,2025-01-31T11:25:42,حسین رحمانی,مهندسی کامپیوتر,ساختمان های داده,منصفانه و هرچی خودت بگیری,حضور مهم نیست اما تاثیر مثبت دارد,مهر 1403,"استاد اخلاق خیلی خوبی ندارن و ممکنه سر کلاس با یه دانشجو حال نکنن و زیاد بهش تیکه بندازن، خیلی از دانشجویی که سر کلاس شوخی کنه خوششون نمیاد
به شکل تئوری درس میدن که باعث میشه رو مباحث تئوری تسلط نسبتا خوبی کسب کنین اما مباحث عملی حداقل سر کلاس خودشون که اصلا پوشش داده نمیشه
ولی مجموعا سیلابس درس مباحث خوبی رو پوشش میده و اگه سر کلاس ها باشید حداقل از نظر تئوری خوب یاد میگیرید
بارم بندی هم طوریه که میشه راحت نمره بالا گرفت، ۱۱ نمره تی ای داشت و ۱۴ نمره هم میانترم و پایانترم
فک کنم چون نمرات تی ای بالا شده بود خودشون هم نرمالایز کرده بودن نمراتو",9.0,8.0,7.0,10.0,6.0,5.0
4187,2025-01-31T11:25:53,بازدیدی طهرانی,مکانیک,لایه مرزی,منصفانه و هرچی خودت بگیری,حضور مهم است و تاثیر مستقیم دارد,مهر 1401,"اخلاقیات بسیار عجیب و خاص ، روی حضور غیاب و حضور به موقع در کلاس بسیار حساس هستند .
کلاس کسل کننده ای دارند اما اندازه تلاش و خوندنتون حقتون رو میگیرید.
هر ۱-۲ هفته کوییز میگیرن.",8.0,9.0,5.0,10.0,8.0,2.0
4188,2025-01-31T11:26:02,حمید مدرسی,معارف,معرفی موضوعی نهج البلاغه,نمره خوبی نمیشه ازشون گرفت,حضور مهم است و تاثیر مستقیم دارد,مهر ۱۴۰۳,بدترین استاد معارف اگر میخواید معدلتون حسابی بیاد پایین با این استاد بردارید,1.0,1.0,1.0,1.0,1.0,1.0
4189,2025-01-31T11:26:07,محسن نصیری,معارف,فارسی,دست باز و با ارفاق,حضور مهم است و تاثیر مستقیم دارد,مهر 403,چیزی اضافه ایی نیست,10.0,10.0,10.0,8.0,10.0,10.0
4190,2025-01-31T11:26:29,جواد غفاری,معارف,دانش خانواده و جمعیت,منصفانه و هرچی خودت بگیری,حضور مهم است و تاثیر مستقیم دارد,مهر 1403,"کلاساشون خیلیی خشک نیست 
همون جلسه اول گروهبندی (گروه های چهار نفره) شدیم و به هر گروه یه موضوع دادن برا ارائه.
حضور و غیاب وحشتناک براش مهمه به طوری که اگه کسی بیشتر از دو جلسه غیبت میکرد ، به قول خودش میشد دانشجوی مشروطی و باید یه مقاله بلند بالا بهش تحویل میداد.
سوالات امتحانش هم خدایی خیلی سخت نبود ، تنها مشکلش این بود که ۴۰ تا سوال بود که یکمی زیاده 
در کل استاد خوبیه",10.0,10.0,10.0,10.0,10.0,10.0
4191,2025-01-31T11:26:52,سمیرا محمدی,شیمی,شیمی عمومی,منصفانه و هرچی خودت بگیری,حضور مهم است و تاثیر مستقیم دارد,مهر ۴۰۳,استاد مهربونی هستن و واقعا راه میان با ادم سر هر موضوعی و دانشجو رو درک میکنن خیلی استاد با درکی هستن ولی درسو کاملا خوتون باید بخونید عملا تدریس مفیدی ندارن ولی ب سوالات پاسخگو هستن و اشکالتون رفع میشه و نمره هم هر چی خودت بگیری و ارفاق و شیفت اینا ندارن فقط یه ۵ نمره تمرین و حضور غیابه ک معمولا میدن به همه اگه فعالیت خوبی داشته باشین درکل پیشنهاد میشه,1.0,1.0,1.0,2.0,10.0,9.0
4192,2025-01-31T11:27:12,سید حسن هاشم آبادی,مهندسی شیمی,مکانیک سیالات,دست باز و با ارفاق,حضور مهم نیست اما تاثیر مثبت دارد,مهر 1403,"در طول ترم خیلییییی اذیتمون کردن ، خیلی کار میکشیدن ازمون ، کلی تکلیف و تحقیق و طراحی...
 میانترم نگرفتن و به جاش چند تا کوییز گرفتن ، سوالاتشون هم اصلا راحت نبود
ولی در آخر نمره‌ای که دادن خیلی خوب بود و همه حداقلایکی دو نمره بالاتر از اونی شدن که فکر میکردن.",10.0,10.0,10.0,10.0,3.0,8.0
4193,2025-01-31T16:58:52,طاهری,مکانیک,طراحی اجزا ۱,,,,,,,,,,
4194,2025-01-31T16:59:35,بلند قامت,معارف,اندیشه ۲,,,,,,,,,,
4195,2025-01-31T16:59:54,سعید رهبری شمیرانی,معارف,دانش خانواده,,,,,,,,,,
4196,2025-01-31T17:00:27,مهیار خسروی,مکانیک,مبانی برق,منصفانه و هرچی خودت بگیری,حضور و غیاب نمی کند,مهر ١۴٠٣,"استاد دلسوزی هست و یادگیری دانش اموز براش مهمه
از اواسط کلاس خیلیا سر کلاس نیومدن که باعث شد کوییز بگیره و به قول خودش مارو مجبور کنه به خوندن و ٢.۵ نمره کوییزاش بود
با توجه به اینکه مبانی برق درس مهمی برای رشته مکانیک نیست تاکید بسیار زیادی برای خوندن دارن
استاد توانایی انتقال خیلی خوبی نداره ولی اگه گوش کنید متوجه میشید
میانگین کلاسش هم اخرش ١۶.۴ شد
ولی زهرا اسماعیلی با تلاش خیلی کمتر نمره خیلی بهتری میگیرید بنظرم اسماعیلی انتخاب اولتون باشه ولی خسروی هم اوکیه",7.0,10.0,6.0,3.0,9.0,7.0
